a b
1490 3.9755351681949818
1357 65.62500000000368
350 -74.16974169741705
1322 244.7098976109102
2330 888.9705882352756
1606 -68.19787985865776
1271 659.8566308243585
1926 -48.630136986302176
1071 -5.844155844155743
1450 421.5946843853755
780 -84.662576687116
1912 441.37931034481284
16 237.66233766234254
160 72.07792207792166
2051 225.94936708861079
869 -66.10793650793683] average steps taken 297.0
1664 559.0038314176113
1104 384.73282442748115
2256 145.161290322585
2143 110.1910828025525
1212 110.71428571428986
1555 152.9411764705925
954 -71.69811320754742
2468 636.1111111110965
758 -72.41379310344846
2412 564.5161290322492
669 213.99317406143845
219 -57.894736842106084
1768 428.70090634440436
557 33.09352517985636
489 -66.41791044776174
1847 40.221402214025545
439 158.38926174497115
2202 309.67741935482707
585 259.4771241830083
74 522.1498371335383
273 -79.02097902097874
1305 276.3066202090463
2019 -51.219512195122775
968 411.04100946370914
1474 100.71684587814093
2362 76.05633802817204
377 -47.16981132075552
1394 18.380062305295176
1038 -23.344947735192466
1924 93.10344827586644
793 114.81481481481984
1222 -37.50000000000078
1888 71.20622568093879
1471 -79.7979797979795
1659 268.2634730538805
174 57.48031496063449
2111 739.9999999999886
17 34.426229508199256
858 -35.8974358974367
1669 150.00000000000486
1136 287.62214983712425
2291 428.8461538461448
2157 177.19298245614482
1590 324.65753424656975
922 -70.47970479704831
1184 187.39002932551819
705 385.40145985401426
2404 -61.16504854368999
1735 -50.38167938931379
2450 243.02325581395618
679 24.183006535946554
224 -44.07894736842184
552 189.19860627177982
1834 289.2617449664339
428 392.1259842519619
505 130.13698630137256
103 294.5312499999909
2178 -68.75000000000047
270 591.1764705882218
592 86.85121107266575
1984 794.1605839415901
1318 243.9716312056646
979 616.7235494880391
1361 259.55056179774755
1527 235.76642335765544
2355 463.5179153094399
354 -76.89768976897679
779 441.044776119398
1027 -44.44444444444526
1422 34.328358208958115
1238 -1.8181818181816827
1964 110.52631578947839
1913 404.91803278688315
158 290.0709219858061
1651 -16.14906832298171
2081 -31.67701863354117
26 -78.57142857142834
864 5.263157894736061
1713 272.9903536977487
1140 87.50000000000483
2252 635.9154929577338
1551 472.9166666666573
2171 -77.14285714285698
905 31.386861313871286
1167 -31.159420289855877
704 -49.09090909090991
2437 29.629629629632348
202 626.5624999999878
647 261.7021276595746
2387 25.827814569538717
558 9.540636042404012
467 170.75812274368684
1830 340.1294498381859
406 80.07662835249141
1769 -42.028985507246965
2214 -28.082191780822715
1333 133.96226415094768
581 170.75812274368704
115 -79.99999999999967
1385 -34.48275862069044
1999 181.55339805825574
281 180.40540540540997
1000 323.91304347824865
2349 290.6810035842245
1487 -48.630136986302155
797 242.9602888086673
378 -78.72340425531891
1036 314.0350877192826
1266 146.4788732394398
1437 117.10526315789949
1951 -60.72507552870169
172 -2.173913043477626
1649 -74.45255474452559
1906 226.66666666666367
46 -22.5092250922517
2065 155.31914893617542
862 414.1955835962004
230 -37.32107023411207] average steps taken 411.0
1717 -70.14925373134366
1115 176.81660899654318
2285 52.98507462687002
947 193.68029739777342
1563 372.04968944098096
2125 316.92789968652005
754 181.02189781022162
1205 343.4523809523696
2433 100.00000000000287
2406 609.8039215686155
678 511.68384879723817
393 -80.7692307692304
476 5.63380281690219
1803 393.150684931495
556 179.141104294483
1736 -7.849829351535874
2047 -61.53846153846216
594 -62.83783783783861
2231 130.76923076923464
120 7.033639143729761
1315 29.692832764507685
311 -55.47945205479534
2333 373.48484848484344
969 148.36601307190048
1400 49.99999999999922
1519 218.99641577060888
826 -6.976744186046412
1086 464.10256410255414
382 221.54340836013168
1957 771.2121212121068
1245 61.4035087719346
1624 401.8450184501828
1414 4.100946372240619
2054 312.4513618676948
152 -39.87341772151978
1899 274.1935483870998
21 45.63106796116569
888 269.23076923075666
248 -70.00000000000021
1725 302.6402640263999
2251 774.0157480314846
1112 37.820512820515845
1536 189.03654485050373
953 2.5641025641023405
2135 -2.0270270270266284
748 25.435540069686475
2434 597.7611940298369
2415 -50.177935943061144
1198 396.6887417218462
416 56.79442508711238
676 -46.66666666666747
1809 115.75342465753883
451 -77.44360902255623
519 55.30303030303444
1988 586.9009584664451
1018 671.7391304347728
598 341.6961130741924
1329 2.6490066225172386
316 -40.14084507042332
1757 -84.80243161094167
1230 912.2999999999856] average steps taken 877.0
66 -25.675675675676462
2213 74.45482866044031
1078 -67.27272727272785
805 235.36585365853333
2360 132.1428571428614
1374 -62.83783783783863
1498 -22.077922077922718
334 -73.13432835820905
1612 2.8368794326249276
1982 -64.9122807017551
1456 846.3087248321973
2075 488.6792452830016
61 -17.85714285714361
1911 755.7046979865625
156 -77.04918032786851
843 27.94612794613031
221 -53.30739299610977
1676 113.5593220339029
1130 -68.53146853146899
2303 117.66561514196076
1569 -56.37583892617514
2119 324.6575342465606
2449 24.54212454212378
2416 -34.545454545455314
1197 215.78947368420822
917 -23.780487804878874
710 343.7499999999935
420 1.8867924528299254
1855 41.3043478260859
689 240.08097165992427
574 -23.728813559322678
492 71.71717171717523
2012 209.27835051546384
965 24.542124542126594
1280 228.62190812720326
280 -78.26086956521718
577 -82.33215547703135
101 150.93632958801936
1748 20.2531645569632
1243 -52.54237288135664
809 -66.16541353383462
2353 471.89542483659
1037 167.3611111111165
2194 -61.03896103896183
1493 103.22580645161764
1354 -76.82119205298001
11 100.81967213114828
1417 247.82608695651106
338 -48.71794871794935
1661 -34.25605536332259
1949 332.8859060402557
2093 -40.19933554817354
1879 523.1884057970935
886 -74.82014388489206
131 38.18181818181956
213 372.1189591077953
1688 -78.79858657243793
2255 445.13888888887584
1094 462.0689655172255
1550 393.5897435897393
2407 323.07692307691076
1183 38.655462184877166
1854 47.99999999999931
2151 -43.573667711599505
716 111.46953405018417
2436 554.3624161073706
412 66.66666666666818
672 -30.232558139535687
901 -45.2887537993929
549 -47.019867549669684
493 -38.90675241157633
1299 475.7575757575698
300 120.14925373134736
1989 -71.53024911032054
1021 -49.84326018808857
1070 34.14634146341752
617 -12.500000000000357
80 8.843537414967102
810 -30.65693430657001
1774 5.431309904153473
1501 118.04511278195439
1407 -23.344947735192395
1221 202.54777070064156
2320 251.09717868338723
2180 26.88821752266061
1617 39.34426229508524
1925 -33.823529411765506
333 144.14715719063884
1468 -45.39249146757747
7 -60.85409252669121
1875 105.99250936330077
2052 137.93103448276324
875 433.3333333333183
159 -77.70700636942657
255 60.535117056861004
1724 177.3722627737278
2260 47.48201438849294
1097 417.02786377708196
2060 -73.5929292929298] average steps taken 444.0
1576 881.9494584837461
2374 54.67625899280658
1191 -41.42259414226026
1801 208.47457627119107
2149 76.47058823529441
2463 524.1134751772935
644 491.07806691449264
390 -40.29850746268736
732 44.82758620689691
939 77.63157894737284
532 74.34210526316244
487 267.85714285713016
292 302.684563758389
2028 472.81553398057196
1339 343.42507645258615
1014 -30.693069306931523
813 28.78787878788092
1084 463.3802816901323
86 466.6666666666522
609 -78.72340425531891
1731 -76.02739726027393
1476 -29.328621908128046
1364 -1.2738853503181586
1268 -40.740740740741565
2324 540.6779661016818
1627 148.27586206896976
1947 23.015873015875243
381 -19.230769230769706
2206 463.1399317406011
1451 387.0848708486948
1896 95.43973941368588
851 217.51824817518317
8 -80.89171974522256
226 83.82352941176856
1704 -2.7777777777771955
150 57.59312320917338
2302 97.67441860465621
1118 594.5337620578645
2101 267.2727272727134
1588 148.2993197278958
1178 -24.914675767918883
2421 7.594936708861654
2161 101.38888888889383
696 295.1048951048907
407 513.2404181184543
1853 142.71844660194552
2469 398.37133550487437
933 -82.26950354609885
762 70.3703703703731
560 -76.65369649805439
507 466.5399239543607
1298 23.5521235521254
272 131.88405797101473
1075 -7.801418439717246
967 615.7534246575206
2024 153.42465753425094
816 274.12587412586055
584 -56.228956228957024
69 -72.22222222222243
1395 -31.297709923664957
1480 443.3333333333209
1233 134.2657342657389
1738 -84.02555910543077
2350 358.0645161290212
1983 190.78014184397207
339 -44.64944649446576
1642 514.6496815286469
1448 -35.27508090614967
2235 1.6949152542379302
1894 -40.52044609665508
868 503.2258064516011
6 -42.176870748299905
194 -5.594405594406579
1683 -74.72924187725637
2288 -39.501779359431424
155 -78.79858657243791
1127 94.44444444444747
2080 105.38720538721029
1557 170.54794520548384
1171 -40.559440559441335
2428 136.48648648649
2139 -57.57575757575836
1822 -31.89964157706176
441 -33.54430379746857
736 -74.5454545454546
2491 308.02675585284334
671 81.184668989552
938 -62.328767123288486
559 -38.11074918566855
457 73.63344051447206
269 221.16788321168252
1293 614.7651006711277
1048 727.464788732379
776 735.0515463917378
2016 140.7407407407455
974 26.7123287671227
605 -42.56756756756836
1377 -75.52447552447549
70 -79.86577181208023
1528 336.6666666666594
2316 271.84115523464357
1228 426.50176678444683
1778 242.10526315788755
324 85.45454545454999
1929 157.14285714286228
2193 572.8624535315855
1429 83.00653594771754
1663 59.74440894569103
1876 546.4968152866085
855 171.12676056338557
37 2.8938906752405646
239 27.81954887217966
1665 132.87671232877182
2253 -73.33333333333346
149 -65.51724137931089
1121 130.50847457627606
2077 -58.620689655173216
1541 56.250000000001975
2411 187.09677419355253
2156 329.6296296296153
1190 84.75073313782943
757 265.6716417910451
2481 140.8759124087643
703 -27.00729927007382
1831 374.0259740259634
396 70.06802721088462
518 369.9646643109424
955 95.90643274854273
1324 31.48788927335586
484 -1.4084507042248362
283 62.790697674423335
1043 131.83391003460238
2029 119.74522292994126
1013 -3.780068728522857
800 -3.2258064516126765
1353 38.790035587191944
633 315.80756013744457
106 -70.77922077922098
1477 660.4166666666524
1255 -57.746478873240235
2344 108.33333333333755
1741 277.5510204081519
358 -62.71186440678044
1962 458.05243445691445
1652 473.70517928285346
1442 262.67605633803146
2187 430.40540540539655
861 210.21897810219014
1874 385.29411764704525
27 18.08118081180909
246 -25.531914893617827
1700 42.857142857146144
2254 571.2328767123147
180 67.91044776119352
1110 -31.37254901960798
2069 363.91752577318334
1554 74.37722419929082
2132 902.0999999999826] average steps taken 979.0
2379 528.7625418060114
1214 84.71337579618307
417 200.00000000000443
2476 0.3344481605355728
740 235.76642335765771
651 12.627986348124029
1838 291.4728682170419
523 -26.605504587156457
1291 -35.06493506493588
927 -84.37499999999945
1077 566.666666666655
305 110.70234113712877
458 167.51592356688113
1015 287.9598662207257
1994 -14.893617021276992
121 -71.11913357400752
622 235.5932203389764
794 -17.981072555205518
1404 -84.22712933753888
1740 896.1089494163291
2338 -75.94501718213053
357 234.49477351915624
1216 217.46031746032293
1423 -42.76094276094342
1629 262.98932384341265
1531 -12.225705329154202
1970 377.96610169491254
2208 -71.63120567375914
56 695.138888888874
1858 -5.109489051094796
836 288.704318936867
250 -23.38709677419421
1708 196.05263157894888
2273 -39.02439024390325
1138 -23.913043478261645
187 9.27152317880715
2088 -2.7777777777772665
1543 103.44827586207253
2382 575.2411575562572
2131 419.736842105261
1166 7.638888888889305
1804 889.4366197182915
721 320.52980132449426
680 -29.32862190812806
2459 -1.3157894736837334
400 387.1794871794778
529 -79.522184300341
1334 304.8338368580049
1006 135.74144486692518
2015 625.1908396946474
297 161.48409893993409
903 102.57234726688577
480 606.4516129032187
1028 303.4482758620537
93 36.0000000000031
825 204.2071197411049
1370 -72.41379310344847
373 -22.81879194630957
1750 27.586206896553584
612 175.9643916913962
1975 369.7508896797028
2188 109.0909090909141
1247 335.37414965985835
2358 -27.051671732523598
1454 -39.84962406015119
1641 171.52317880795093
1513 -81.59509202453947
1891 79.10447761194533
850 70.73170731707756
43 -75.77854671280272
201 -71.33757961783468
1695 -4.929577464789155
2264 414.9253731343173
1146 51.62454873646601
132 91.22257053292012
2073 758.7786259541869
1564 440.6360424028124
2372 735.164835164824
2118 81.8181818181828
1207 59.87460815047187
719 -72.22222222222194
1794 29.15129151291719
2485 -46.666666666667254
652 197.94520547945416
447 -40.55944055944137
554 -45.39249146757757
998 613.2352941176337
915 224.13793103448202
2032 186.66666666667194
1073 482.23684210524976
1308 -50.43731778425735
463 -82.6989619377158
302 144.25287356322355
123 -36.10223642172577
345 159.9277978339397
801 295.60439560437965
1388 155.8139534883752
630 146.47887323944184
1772 136.42172523962165
1928 222.46376811594376
2336 -65.87030716723615
534 -81.08343949044601] average steps taken 194.0
1224 519.6721311475275
1646 409.99999999999113
1453 -14.590747330961632
2179 465.7492354740018
849 292.98245614033686
1489 -18.604651162791153
1892 140.13157894737293
9 -73.38403041825109
223 -56.08108108108188
1723 -34.782608695652975
1131 5.263157894737908
2280 409.5541401273739
142 -72.5085910652923
1592 372.0279720279588
2086 459.7269624573278
2418 485.82089552237454
1172 -79.02097902097876
2146 429.9145299145186
2447 769.257950530021
713 403.03030303029624
653 -83.16498316498267
405 -81.07255520504694
1833 176.35327635328096
934 380.70175438595936
970 31.250000000001464
2046 290.2439024390206
1332 279.6610169491544
461 10.701107011071544
1051 117.10526315789917
104 -82.45614035087674
295 523.0031948881699
1367 -39.39393939394019
812 365.9090909090801
1959 11.111111111112473
627 -45.017182130585006
341 -81.98198198198156
1742 12.627986348123432
2313 381.84818481846924
570 446.07508532422275
1628 335.5400696863969
1237 234.38485804415845
1435 -44.09937888198838
2190 -68.25396825396874
895 666.7844522968072
1499 86.44067796610662
1868 667.5276752767429
10 -72.33201581027693
192 462.4999999999892
1716 -70.6840390879481
173 -74.82014388489213
1090 213.47962382444967
2259 576.9230769230657
1547 136.74911660777875
2095 2.990033222591855
2392 475.99999999998533
1161 -30.81761006289384
2466 -46.80851063829868
2154 -38.31168831168914
730 66.12377850162856
394 -81.94945848375409
1845 26.482213438737503
682 48.26498422713287
960 818.1494661921581
935 -60.91205211726443
1041 166.4092664092692
485 -57.19844357976734
2001 386.5900383141593
1363 532.3529411764581
784 308.92193308548906
1310 631.8611987381557
82 -43.03797468354498
565 19.047619047618937
1941 276.62337662336364
290 150.00000000000514
582 -42.446043165468424
331 -76.89768976897679
1751 410.27397260272545
1441 329.10447761193893
1618 32.86713286713558
2328 220.38834951455996
2177 154.18060200669407
1239 202.4054982817899
1475 143.24324324324556
847 -5.198776758410714
38 -72.22222222222246
1910 44.78114478114574
204 -28.571428571429177
1707 206.27306273063078
1120 606.4846416382107
2261 191.5254237288183
1798 -78.2534201954403] average steps taken 435.0
175 96.72131147541359
1575 -67.50902527075868
2082 101.32013201320325
2424 -64.0522875817001
2115 -42.30769230769311
1175 340.51446945336454
2495 253.6977491961337
415 278.67647058822246
737 594.1580756013665
683 131.27035830619073
991 470.9570957095644
1401 836.4406779660874
929 41.89189189189513
1069 471.9424460431529
2035 117.68707482993668
501 -74.72924187725629
1336 439.5189003436302
796 30.5841924398648
89 381.81818181817846
1966 341.37931034481727
335 31.672597864771333
288 -47.91666666666749
1457 291.16719242901036
587 -30.06993006993086
1763 845.6521739130326
526 -50.0000000000008
2343 292.45283018866803
1241 731.5018315018194
1660 254.38596491226784
2234 363.4146341463313
1860 666.4233576642185
210 55.893536121677286
1508 15.264797507789723
47 -60.71428571428652
865 -81.07255520504694
1727 87.68328445748159
1148 596.1538461538398
166 -11.864406779661138
2284 -76.51006711409387
1806 161.39817629179825
1567 -1.408450704224964
2092 696.3636363636217
2405 539.072847682112
2127 128.57142857143367
2435 -75.26501766784455
1174 260.82474226804317
371 -110.28434163701127] average steps taken 780.0
747 155.81395348837734
427 -1.0600706713776387
663 107.43034055728026
1376 -21.052631578947715
508 295.27027027025787
989 -62.26415094339677
1026 259.58904109587655
937 135.49488054607562
1317 218.0212014134234
2009 127.41433021807248
113 283.05084745761866
824 10.344827586206188
1942 -76.02739726027391
1246 417.85714285713095
550 -31.74061433447164
260 240.8360128617382
1728 326.0563380281572
1520 57.2052401746771
2314 149.09747292419246
1445 -33.3333333333341
591 418.29268292682355
1613 680.068728522322
234 -68.19787985865776
2229 611.3095238095132
1904 -47.88273615635259
63 -69.28327645051237
846 -73.06397306397321
1722 32.45033112583059
1111 295.52238805969273
2289 322.2222222222234
178 -36.9085173501585
1844 -72.02797202797227
1582 399.9999999999949
2398 -35.593220338983876
2100 61.18421052631889
2163 151.55279503106098
2484 119.3548387096821
1155 299.9999999999856
388 569.1729323308111
326 2.389078498293674
706 -83.87096774193496
640 171.1864406779707
456 125.58922558923067
1002 470.55214723925747
926 317.80821917808163
1402 276.1467889908127
1063 -78.12499999999979
2018 96.72131147541484
1282 -73.15436241610753
110 -61.53846153846235
822 162.41134751773586
1921 239.76833976832958
1762 426.9230769230698
1421 696.9348659003778
639 207.69230769231245
1535 636.4620938628051
1217 219.35483870968184
531 -53.271028037383964
310 -76.66666666666657
2326 283.51254480285735
227 276.81159420288435
2221 145.13618677043252
1644 5.421686746988929
880 233.3333333333288
1917 -78.91566265060214
13 60.53511705685677
1703 -2.0979020979016187
2293 750.9090909090759
1093 -79.59183673469357
1811 390.06622516555143
190 38.70967741935383
637 -14.631558935360218] average steps taken 288.0
1579 227.58620689654518
2064 141.6356877323445
2425 212.05673758865788
2130 438.46153846152737
1159 -79.66101694915224
2460 -47.916666666667325
438 -59.04436860068321
352 -40.80996884735277
687 -26.42140468227495
750 -30.817610062893667
490 13.793103448276389
910 17.424242424244085
1001 462.2775800711616
77 142.5531914893634
1396 91.88191881918793
1064 -79.99999999999967
1331 297.9591836734586
2003 -80.89171974522256
1732 457.25190839693255
1932 -31.03448275862151
815 -66.04938271605003
1518 431.7725752508242
2367 -7.216494845360511
1439 -37.88819875776427
263 -70.49180327868879
1219 190.54054054054532
245 221.6783216783219
1603 42.34875444840211
512 -74.02597402597411
2216 146.0063897763627
845 276.38376383763057
1878 573.9130434782498
18 -76.51006711409387
1691 214.87889273356774
2300 441.9354838709568
1134 321.38364779873234
631 -18.518518518518583
1848 336.66666666665185
181 -73.68421052631591
767 -16.91589403973235] average steps taken 594.0
1599 -39.297124600639776
2062 113.55932203390313
2383 210.23102310231138
2158 -32.14285714285794
442 -18.215613382899885
2445 122.97297297297776
1202 70.88607594937207
347 4.615384615385569
642 269.71830985914386
932 -38.62815884476613
509 474.39446366780794
1042 360.96654275091834
107 -68.87159533073978
1368 -1.0989010989004495
993 -81.19122257053253
1923 758.7786259541912
789 -17.968750000000785
1325 36.98630136986511
1997 508.2802547770589
1775 144.27480916031047
1470 265.13157894736526
2308 357.51633986927123
268 48.55072463768153
1622 465.8914728682047
1524 128.39506172840018
1220 -26.199261992620738
243 -46.84385382059876
2228 638.3512544802744
891 475.16339869280665
566 -51.07033639143804
1919 478.4313725490132
4 11.498257839720164
1678 87.70226537217309
2298 253.3568904593519
1089 196.99248120301147
615 -80.91603053435077
1821 -75.38461538461536
136 173.68421052631993
720 -82.26950354609885
1552 858.1881533100905
2048 158.89967637540937
2381 79.73856209150675
2117 680.0687285223228
426 -59.5959595959604
2482 183.38762214984237
1187 230.93525179856468
346 17.241379310346503
667 -63.898916967509834
931 509.3189964157617
1031 106.3492063492076
454 -52.38095238095317
1375 17.857142857141824
85 -17.460317460317707
976 -69.6969696969701
1952 154.0192926045044
2013 7.3825503355716275
1771 29.032258064518658
782 -8.474576271187399
1290 -48.48484848484928
2319 288.70431893687123
279 -66.32996632996698
1433 -59.044368600683335
1242 -55.63139931740696
1500 198.13664596273725
1638 -79.7979797979795
872 85.31468531468963
218 -29.104477611941103
2227 481.31487889272023
514 -52.02952029520376
52 -57.44680851063911
1900 390.85365853658146
1685 274.1258741258596
2258 246.8634686346773
614 -37.71626297577933
1151 4.430379746836344
1808 603.5714285714131
151 19.863013698628816
745 14.068441064639792
1580 517.1003717472053
2423 543.8848920863197
2057 680.1418439716236
414 127.43682310469543
1163 290.24390243901
2479 -27.272727272728044
2116 161.68224299065935
327 198.70129870130185
902 578.4452296819669
681 123.33333333333832
1040 206.33802816901928
491 11.464968152865705
1365 464.9122807017398
1922 -25.490196078432188
961 331.37254901959943
117 -45.686900958467255
2007 566.6666666666564
1760 -10.7806691449814
819 35.8885017421632
1341 -50.00000000000081
2327 561.6541353383344
1625 -74.62508591065207] average steps taken 950.0
265 99.34640522876268
1466 571.6417910447607
1250 34.6153846153875
837 446.6666666666566
1485 127.27272727273203
530 80.27210884354196
236 266.4596273291839
2211 -41.71779141104373
1908 -10.11235955056173
33 -82.26950354609885
2246 365.9863945578188
1709 220.00000000000526
580 107.84313725490625
1815 -24.187725631769755
1149 574.1214057507882
171 -80.89171974522256
708 134.0425531914944
1560 405.41516245485974
2105 46.520146520150355
2375 69.93464052288047
1215 232.3262839879194
2486 746.4163822525436
445 -13.461538461538652
2170 496.15384615383493
366 244.4816053511723
654 2.189781021898544
1080 3.7037037037046443
896 -76.89768976897679
474 290.845070422525
1382 -77.3584905660376
1930 -56.521739130435606
118 253.57142857141568
997 622.41992882561
2031 842.4460431654509
808 19.047619047620984
2325 803.34572490705
1764 467.30769230768476
1343 584.5637583892502
1432 211.6883116883169
1631 -37.28222996515761
277 220.8191126279916
889 56.73981191222986
1252 650.798722044719
1472 173.04964539007275
241 197.79411764706393
527 39.53488372093299
1901 -7.407407407407625
2218 -48.71794871794941
36 -43.46289752650202
621 111.67883211679347
2268 275.4266211603991
1843 -38.62815884476613
1712 602.7027027026885
167 233.33333333333732
1145 -34.52380952381033
1591 528.6764705882275
728 641.5730337078558
2053 522.7758007117417
2420 643.7722419928706
2114 275.4512635378912
433 253.35689045935234
2480 -71.73144876325115
1211 197.37609329446448
702 129.09090909091154
957 -26.66666666666745
351 -22.580645161290764
1058 -41.55844155844238
1392 -57.446808510639116
105 19.56521739130607
506 195.08196721311793
1979 54.12186379928742
775 128.46441947565972
990 -30.147058823530198
2042 266.3366336633698
1323 269.00369003688735
2322 -66.91176470588296
1782 -63.63636363636445
1657 219.23076923076553
284 -29.460580912863897
1408 315.9999999999842
839 275.86206896550584
563 57.692307692310095
1495 283.5125448028676
1253 183.82838283828843
247 -7.120743034055613
1857 849.999999999984
2195 -37.500000000000796
32 -56.98924731182878
610 278.83959044368873
1666 -36.80297397769598
1840 142.10526315789946
2272 537.462235649531
1088 230.96085409252444
138 -15.85760517799401
1585 330.14705882351484
723 -80.62015503875934
2396 403.35570469797585
2067 427.07581227435725
2136 273.18840579708916
2472 233.33333333333763
1185 168.3823529411814
434 2.8938906752405575
1977 -60.93333333333136] average steps taken 877.0
701 232.20338983050374
1053 371.0144927536143
921 3.678929765887224
1362 261.01083032490266
353 33.540372670807244
466 448.9510489510366
79 289.40809968846406
807 412.8205128204992
1022 -67.6375404530748
1316 -58.04195804195881
2342 320.13888888887595
2040 442.8571428571386
1608 127.10622710623181
1418 385.5305466237911
312 -80.8306709265172
1777 98.84726224784345
573 98.41269841269977
892 -19.667590027701618
1534 -49.526813880126596
249 181.78694158076038
1276 -31.59609120521255
2209 336.56716417909655
1914 55.4770318021245
600 131.6176470588287
50 217.64705882353311
1702 176.31578947368865
2245 141.7218543046406
1800 268.42105263156697
1101 115.18987341772637
161 -63.63636363636445
1571 290.09287925695855
753 66.11295681063595
2055 695.081967213105
2390 -22.222222222223028
2175 170.74235807860768
1961 472.9927007299143
403 -23.076923076923887
2492 464.93506493505754
1156 358.0645161290222
643 -7.894736842105004
1049 147.42268041237583
1351 357.33788395903474
912 -72.7891156462587
494 -7.258064516129384
1297 71.42857142857653
114 -77.35849056603759
804 339.2857142857036
365 -30.513595166163274
972 323.9130434782478
1616 519.402985074616
2359 489.4736842105142
1995 620.5387205387068
1729 667.3611111110977
2391 -44.391044776117596] average steps taken 527.0
1425 -5.923344947734845
275 -39.102564102564905
1267 51.066442953023994] average steps taken 940.0
572 269.0851735015661
876 -62.83783783783863
1511 495.66787003608687
208 -81.54981549815457
1886 119.51219512195615
2198 228.99022801303457
45 -40.972222222223046
1720 74.54545454545492
608 -20.38216560509625
1807 263.0136986301239
2248 256.4668769715933
1142 343.1818181818084
170 12.280701754387291
1573 585.064935064923
714 -47.54098360655817
2071 200.35335689046403
2172 -83.05084745762663
2442 880.2371541501866
395 259.4306049821983
1971 322.297297297284
666 300.7936507936445
1213 32.07547169811586
906 -55.823293172691585
481 -0.34364261168311966
1056 86.66666666666828
328 812.3505976095507
1320 -40.298507462687375
1378 6.796116504853622
127 -46.96969696969777
778 120.64056939502291
1007 49.84709480122707
1647 -11.475409836065957
2356 141.3793103448322
2419 463.8297872340341
1761 -1.0600706713775108
2005 -64.5161290322588
1409 404.88599348532847
840 -62.1212121212129
264 282.4561403508634
1512 838.0165289256095
1229 -25.531914893616985
562 299.9999999999912
254 -22.79411764705962
2217 776.666666666656
1864 210.65088757396978
1671 -42.23826714801523
626 59.60912052117608
58 -83.76623376623324
2267 233.33333333333425
1792 324.0687679083016
1123 384.32055749127466
1577 705.6680161943169
129 -29.447852760736946
727 266.1971830985962
2074 858.4775086505088
2129 273.80191693290016
402 -77.18631178707211
2475 691.821561338276
1950 29.151291512916316
659 774.999999999984
1165 -72.02797202797227
942 -74.82014388489213
1345 495.4198473282319
483 -34.98452012383981
1060 -47.04049844236839
1294 406.5789473684093
795 108.3333333333384
348 -71.60883280757123
83 -63.45514950166193
1009 -30.147058823530198
2376 228.00000000000082
1621 109.45945945946352
2337 318.06020066888306
2044 200.97087378641228
1753 -48.09688581314959
883 412.73885350317244
1502 209.8039215686269
1461 1.6393442622950865
528 84.78260869565153
308 52.69461077844427
1263 304.04040404040336
200 279.8701298701206
2186 -20.289855072464174
1682 701.4705882352793
1898 34.057971014495564
619 -17.602996254682008
22 452.08333333332223
2281 -80.06644518272392
1850 50.501672240806734
1100 117.3913043478313
1586 187.23404255319682
163 -82.93515358361726
2056 116.4948453608273
764 -34.426229508197494
2144 916.8999999999845] average steps taken 831.0
2458 359.14396887158046
411 -79.45205479452025
1968 834.6153846153678
688 263.9705882352974
1203 -2.5157232704397736
908 168.60841423948685
1281 187.31343283582368
472 -49.80694980695063
1068 239.920948616605
1383 -12.903225806451745
323 695.2218430033962
814 -37.50000000000079
119 31.67259786476795
978 -39.7163120567384
1654 -18.727915194346597
2397 285.75667655786634
1993 25.87412587412804
2307 -36.17021276595826
893 285.9060402684448
1747 198.07692307692795
1505 -77.52808988764029
1411 881.4126394051897
541 6.007067137810232
286 27.090301003346966
1277 489.403973509925
238 -79.38144329896879
2226 682.4561403508625
1889 649.9999999999864
1694 -81.8181818181814
636 -68.64111498257887
23 -53.23741007194285
1817 783.3922261483953
1137 -66.21621621621688
1544 90.90909090909531
139 124.02597402597786
709 -24.187725631769755
2098 267.0033670033522
2167 5.660377358490223
2471 312.408759124084
1965 101.38888888889414
656 77.60617760618285
440 198.74213836478492
913 370.1492537313272
504 42.39482200647204
1289 -53.642384105960765
1182 -30.091185410335168
1389 260.13986013984623
829 -69.58174904943002
369 -80.06644518272392
1010 38.40830449826918
126 -55.631399317406945
1626 -8.771929824561704
2000 -19.614147909968363
2310 -81.24999999999962
1746 348.9795918367348
1494 -76.66666666666656
262 266.30036630037006
1257 618.3098591549193
2189 542.6116838487858
1907 -70.501474926254
42 -41.36807817589655
188 -44.27244582043421
